07627;2011-08-01;02;96670.0
07222;2011-08-01;08;101060.0
07558;2011-08-01;08;93240.0
07168;2011-08-01;11;100210.0
07434;2011-08-01;11;96720.0
07149;2011-08-01;14;100390.0
07690;2011-08-01;14;101060.0
07190;2011-08-01;17;99670.0
07577;2011-08-01;17;100300.0
07661;2011-08-01;17;99790.0
07037;2011-08-01;23;99560.0
07207;2011-08-02;02;
07139;2011-08-02;05;99640.0
07643;2011-08-02;05;101380.0
07690;2011-08-02;05;101200.0
07190;2011-08-02;08;99840.0
07460;2011-08-02;08;97530.0
07650;2011-08-02;11;101250.0
07790;2011-08-02;11;101580.0
07139;2011-08-02;14;99600.0
07255;2011-08-02;14;99310.0
07460;2011-08-02;17;97460.0
07558;2011-08-02;17;93410.0
07577;2011-08-02;17;100660.0
07627;2011-08-02;17;96380.0
07591;2011-08-02;20;91800.0
07621;2011-08-02;20;97160.0
07110;2011-08-02;23;100410.0
07627;2011-08-02;23;96940.0
07661;2011-08-02;23;100180.0
07643;2011-08-03;02;101680.0
07591;2011-08-03;05;92050.0
07117;2011-08-03;14;101080.0
07149;2011-08-03;17;100550.0
07335;2011-07-13;05;99870.0
07434;2011-07-13;05;96430.0
07181;2011-07-13;08;96980.0
07690;2011-07-13;08;100710.0
07190;2011-07-13;14;98990.0
07280;2011-07-13;14;98480.0
07190;2011-07-13;17;99160.0
07299;2011-07-13;17;97800.0
07643;2011-07-13;17;100940.0
07643;2011-07-13;20;101100.0
07661;2011-07-13;20;99280.0
07621;2011-07-13;23;98040.0
07558;2011-07-14;02;93690.0
07005;2011-07-14;05;100950.0
07168;2011-07-14;05;100550.0
07207;2011-07-14;05;
07222;2011-07-14;05;101810.0
07434;2011-07-14;05;97320.0
07130;2011-07-14;08;101680.0
07139;2011-07-14;11;100430.0
07591;2011-07-14;11;91450.0
07139;2011-07-14;14;100370.0
07181;2011-07-14;14;97870.0
07222;2011-07-14;14;101830.0
07650;2011-07-14;17;101080.0
07621;2011-07-14;20;97890.0
07630;2011-07-14;23;100420.0
07110;2011-07-15;05;101000.0
07255;2011-07-15;08;100210.0
07255;2011-07-15;14;100080.0
07690;2011-07-15;20;101190.0
07761;2011-07-15;20;101710.0
07190;2011-07-15;23;100110.0
07139;2011-07-16;02;99840.0
07149;2011-07-16;05;100270.0
07661;2011-07-16;05;99970.0
07117;2011-07-16;08;100040.0
07314;2011-07-16;08;101180.0
07510;2011-07-16;11;100870.0
07643;2011-07-16;11;101450.0
07434;2011-07-16;14;96640.0
07207;2011-07-16;17;
07168;2011-07-16;20;99040.0
07181;2011-07-16;20;96570.0
07181;2011-07-16;23;96450.0
07130;2011-07-17;02;99860.0
07690;2011-07-17;02;100740.0
07643;2011-07-17;05;100600.0
07149;2011-07-17;08;99170.0
07240;2011-07-17;08;99190.0
07650;2011-07-17;08;100400.0
07222;2011-08-04;20;101210.0
07299;2011-08-04;20;98340.0
07643;2011-08-04;20;101210.0
07790;2011-08-05;02;101300.0
07130;2011-08-05;05;100870.0
07168;2011-08-05;08;100100.0
07181;2011-08-05;08;97530.0
07591;2011-08-05;08;91740.0
07280;2011-08-05;11;98920.0
07510;2011-08-05;11;101000.0
07577;2011-08-05;11;100590.0
07591;2011-08-05;11;91660.0
07761;2011-08-05;11;101380.0
07690;2011-08-05;14;101150.0
07280;2011-08-05;17;98740.0
07130;2011-08-05;20;100680.0
07650;2011-08-05;20;100850.0
07591;2011-08-05;23;91560.0
07020;2011-08-06;02;100780.0
07117;2011-08-06;05;100140.0
07630;2011-08-06;05;99300.0
07027;2011-08-06;11;99760.0
07130;2011-08-06;11;100100.0
07591;2011-08-06;14;91460.0
07607;2011-08-06;14;99940.0
07181;2011-08-06;17;96560.0
07255;2011-08-06;20;98530.0
07471;2011-08-06;20;91410.0
07222;2011-08-06;23;100610.0
07314;2011-08-06;23;100740.0
07190;2011-08-07;02;98730.0
07558;2011-08-07;02;92980.0
07690;2011-08-07;02;100730.0
07015;2011-08-07;05;99920.0
07190;2011-08-07;05;98760.0
07255;2011-08-07;05;99120.0
07434;2011-08-07;05;96530.0
07577;2011-08-07;05;100150.0
07510;2011-08-07;08;100690.0
07168;2011-08-07;11;99730.0
07314;2011-08-07;11;100980.0
07481;2011-08-07;11;98390.0
07790;2011-08-07;14;100950.0
07149;2011-08-07;17;99780.0
07280;2011-08-07;17;98390.0
07020;2011-08-07;23;100060.0
07280;2011-08-07;23;98320.0
07630;2011-08-07;23;99550.0
07207;2011-08-10;11;
07190;2011-08-10;17;100690.0
07027;2011-08-10;23;101400.0
07471;2011-08-10;23;92800.0
07481;2011-08-10;23;99450.0
07015;2011-08-11;02;101220.0
07020;2011-08-11;02;101740.0
07139;2011-08-11;11;100120.0
07434;2011-08-11;11;97310.0
07481;2011-08-11;20;98780.0
07181;2011-08-12;02;97490.0
07190;2011-08-12;05;99650.0
07471;2011-08-12;05;92300.0
07434;2011-08-03;17;97330.0
07607;2011-08-03;23;101490.0
07037;2011-08-04;02;99970.0
07015;2011-08-04;05;101030.0
07558;2011-08-04;05;93810.0
07630;2011-08-04;05;100280.0
07005;2011-08-04;08;100620.0
07015;2011-08-04;08;100980.0
07020;2011-08-04;08;100910.0
07481;2011-08-04;08;99090.0
07190;2011-08-04;17;99730.0
07630;2011-08-04;17;100030.0
07460;2011-07-28;11;98220.0
07690;2011-07-28;11;101240.0
07110;2011-07-28;14;101240.0
07460;2011-07-28;23;98310.0
07627;2011-07-28;23;97370.0
07168;2011-07-29;02;100690.0
07591;2011-07-29;02;91740.0
07621;2011-07-29;02;97870.0
07027;2011-07-29;08;101480.0
07037;2011-07-29;08;100450.0
07110;2011-08-08;02;99400.0
07207;2011-08-08;02;
07607;2011-08-08;11;101290.0
07621;2011-08-08;11;97830.0
07168;2011-08-08;14;99870.0
07181;2011-08-08;14;97120.0
07471;2011-08-08;23;92620.0
07650;2011-08-09;02;101440.0
07621;2011-08-09;08;98370.0
07168;2011-08-09;11;100820.0
07005;2011-08-09;14;101480.0
07168;2011-08-09;14;100920.0
07255;2011-08-09;14;100580.0
07747;2011-08-09;17;101770.0
07510;2011-08-09;20;102070.0
07015;2011-08-09;23;102080.0
07558;2011-08-10;02;94310.0
07627;2011-08-10;02;97950.0
07747;2011-06-25;14;101720.0
07240;2011-06-25;23;101160.0
07299;2011-06-25;23;99410.0
07510;2011-06-25;23;101530.0
07027;2011-06-26;02;101710.0
07630;2011-06-26;05;100190.0
07110;2011-06-26;08;100850.0
07434;2011-06-26;11;97380.0
07240;2011-06-26;14;100660.0
07149;2011-06-26;17;100950.0
07149;2011-06-26;20;100810.0
07207;2011-06-26;23;
07314;2011-06-26;23;101340.0
07471;2011-06-26;23;92700.0
07591;2011-06-26;23;92370.0
07110;2011-06-27;02;100340.0
07139;2011-06-27;02;99960.0
07607;2011-06-27;02;100890.0
07207;2011-06-27;05;
07690;2011-06-27;05;101730.0
07130;2011-06-27;08;100890.0
07460;2011-06-27;08;98020.0
07790;2011-06-27;08;101910.0
07643;2011-06-27;14;101940.0
07630;2011-06-27;17;99770.0
07130;2011-06-27;20;100720.0
07190;2011-06-27;20;99790.0
07149;2011-06-28;02;100300.0
07190;2011-06-28;02;99830.0
07299;2011-06-28;02;98490.0
07510;2011-06-28;05;100940.0
07510;2011-06-28;14;101230.0
07168;2011-06-28;23;99910.0
07558;2011-06-28;23;93830.0
07130;2011-06-29;02;101830.0
07630;2011-06-29;02;100620.0
07314;2011-06-29;05;102140.0
07130;2011-06-29;08;102000.0
07005;2011-06-29;14;101460.0
07190;2011-06-29;14;100010.0
07168;2011-06-29;17;100670.0
07621;2011-06-29;17;98220.0
07661;2011-06-29;17;99520.0
07577;2011-06-29;20;100900.0
07627;2011-06-29;23;97770.0
07149;2011-06-30;02;101450.0
07460;2011-06-30;02;98490.0
07139;2011-06-30;08;100950.0
07630;2011-06-30;08;100680.0
07747;2011-06-30;08;101600.0
07510;2011-06-30;11;101930.0
07650;2011-06-30;11;101020.0
07207;2011-06-30;14;
07510;2011-06-30;17;101710.0
07005;2011-06-30;23;101680.0
07181;2011-06-30;23;98290.0
07240;2011-06-30;23;101160.0
07607;2011-06-30;23;101660.0
07149;2011-07-01;02;101460.0
07130;2011-07-01;05;102150.0
07037;2011-07-01;08;100770.0
07168;2011-07-01;08;101070.0
07643;2011-07-01;08;101780.0
07690;2011-07-01;14;100900.0
07207;2011-07-01;17;
07591;2011-07-01;17;91380.0
07690;2011-07-01;17;100760.0
07790;2011-07-01;17;100940.0
07650;2011-07-01;20;100860.0
07005;2011-07-01;23;101510.0
07015;2011-07-01;23;101820.0
07481;2011-07-01;23;99030.0
07650;2011-07-02;02;100860.0
07020;2011-07-02;05;102120.0
07130;2011-07-02;05;101530.0
07761;2011-07-02;05;100940.0
07299;2011-07-02;11;98530.0
07027;2011-07-02;17;101020.0
07149;2011-07-02;17;100720.0
07335;2011-07-02;17;100060.0
07015;2011-07-02;23;101320.0
07181;2011-07-02;23;97670.0
07790;2011-07-02;23;100830.0
07037;2011-07-03;02;100020.0
07222;2011-07-03;02;101160.0
07510;2011-07-03;02;100510.0
07790;2011-07-03;02;100880.0
07280;2011-07-03;08;98840.0
07558;2011-07-03;11;93060.0
07690;2011-07-03;11;100790.0
07790;2011-07-03;14;100980.0
07149;2011-07-03;17;100530.0
07181;2011-07-03;17;97510.0
07207;2011-07-03;17;
07314;2011-07-03;17;100950.0
07630;2011-07-03;17;99150.0
07037;2011-07-03;20;99770.0
07481;2011-07-04;02;98480.0
07535;2011-07-04;02;98020.0
07661;2011-07-04;08;99660.0
07790;2011-07-04;08;101170.0
07168;2011-07-04;14;100090.0
07481;2011-07-04;14;98540.0
07661;2011-07-04;14;99750.0
07591;2011-07-04;17;91610.0
07117;2011-07-04;23;100910.0
07650;2011-07-04;23;101020.0
07790;2011-07-04;23;101120.0
07240;2011-07-05;05;100150.0
07335;2011-07-05;08;100140.0
07434;2011-07-05;08;96980.0
07650;2011-07-05;08;100990.0
07110;2011-07-05;11;100090.0
07020;2011-07-05;14;101200.0
07117;2011-07-05;14;100440.0
07168;2011-07-05;14;99950.0
07299;2011-07-05;14;98160.0
07471;2011-07-05;14;92090.0
07510;2011-07-05;14;100940.0
07558;2011-07-05;17;93300.0
07643;2011-07-05;17;100960.0
07240;2011-07-05;20;100000.0
07577;2011-07-05;20;100160.0
07643;2011-07-05;23;101010.0
07460;2011-07-06;02;97550.0
07621;2011-07-06;08;97460.0
07020;2011-07-06;11;100760.0
07314;2011-07-06;11;101180.0
07460;2011-07-06;11;97620.0
07481;2011-07-06;11;98540.0
07627;2011-07-06;14;96800.0
07335;2011-07-06;17;99890.0
07434;2011-07-06;17;96720.0
07558;2011-07-06;17;93210.0
07790;2011-07-06;17;101070.0
07027;2011-07-06;20;100060.0
07027;2011-07-06;23;100110.0
07690;2011-07-06;23;100910.0
07015;2011-07-07;05;100310.0
07591;2011-07-07;05;91460.0
07020;2011-07-07;11;100370.0
07591;2011-07-07;11;91330.0
07015;2011-07-07;17;100120.0
07139;2011-07-07;20;98970.0
07149;2011-07-07;20;99670.0
07460;2011-07-07;20;97320.0
07627;2011-07-07;20;96670.0
07222;2011-07-07;23;100650.0
07314;2011-07-07;23;100920.0
07139;2011-07-08;02;99150.0
07240;2011-07-08;02;99760.0
07460;2011-07-08;02;97620.0
07015;2011-07-08;08;100250.0
07207;2011-07-08;08;
07020;2011-07-08;23;
07222;2011-07-09;02;100920.0
07168;2011-07-09;05;99830.0
07314;2011-07-09;05;101300.0
07591;2011-07-09;11;91880.0
07790;2011-07-09;11;101550.0
07005;2011-07-09;14;100700.0
07190;2011-07-09;14;99850.0
07015;2011-07-09;20;101160.0
07535;2011-07-09;20;98680.0
07661;2011-07-09;20;100190.0
07314;2011-07-09;23;101690.0
07627;2011-07-09;23;96950.0
07621;2011-07-10;02;97490.0
07110;2011-07-10;14;100940.0
07299;2011-07-10;23;98690.0
07314;2011-07-10;23;101750.0
07037;2011-07-11;02;100280.0
07591;2011-07-11;02;91910.0
07761;2011-07-11;02;101300.0
07207;2011-07-11;05;
07558;2011-07-11;05;93540.0
07630;2011-07-11;05;99860.0
07181;2011-07-11;11;98000.0
07577;2011-07-11;14;100590.0
07299;2011-07-11;17;98520.0
07591;2011-07-11;17;91650.0
07643;2011-07-11;17;101300.0
07434;2011-07-11;20;96640.0
07621;2011-07-11;20;96940.0
07790;2011-07-11;23;101290.0
07335;2011-07-12;02;99700.0
07627;2011-07-12;02;96280.0
07168;2011-07-12;05;100020.0
07471;2011-07-12;05;91940.0
07481;2011-07-12;08;98410.0
07240;2011-07-12;11;99720.0
07434;2011-07-12;11;96430.0
07027;2011-07-12;14;100630.0
07181;2011-07-12;17;97010.0
07481;2011-07-12;23;98190.0
07510;2011-07-12;23;100760.0
07535;2011-07-12;23;98180.0
07643;2011-07-12;23;101040.0
07037;2011-07-13;02;99660.0
07168;2011-06-16;23;100360.0
07222;2011-06-16;23;101570.0
07621;2011-06-16;23;97830.0
07240;2011-06-17;02;100510.0
07627;2011-06-17;02;97120.0
07747;2011-06-17;02;101290.0
07434;2011-06-17;05;97030.0
07650;2011-06-17;11;101170.0
07558;2011-06-17;14;93220.0
07607;2011-06-17;14;100430.0
07661;2011-06-17;17;100000.0
07434;2011-06-17;20;96500.0
07181;2011-06-18;02;96780.0
07535;2011-06-18;05;98420.0
07110;2011-06-18;08;99670.0
07020;2011-06-18;14;100640.0
07005;2011-06-18;17;99820.0
07181;2011-06-18;17;97030.0
07314;2011-06-18;17;101480.0
07607;2011-06-18;17;101340.0
07643;2011-06-18;17;101240.0
07117;2011-06-18;20;100460.0
07299;2011-06-18;23;98200.0
07335;2011-06-18;23;100370.0
07661;2011-06-18;23;99720.0
07690;2011-06-18;23;100410.0
07005;2011-06-19;08;100230.0
07299;2011-06-19;08;98350.0
07535;2011-06-19;08;99030.0
07621;2011-06-19;08;97910.0
07627;2011-06-19;08;97380.0
07510;2011-06-19;14;101510.0
07222;2011-06-19;23;101520.0
07621;2011-06-19;23;97900.0
07020;2011-06-20;11;101220.0
07460;2011-06-20;11;98070.0
07130;2011-06-20;14;101100.0
07027;2011-06-20;17;100620.0
07761;2011-06-20;17;101620.0
07535;2011-06-20;20;98680.0
07020;2011-06-20;23;101160.0
07471;2011-06-20;23;92400.0
07510;2011-06-21;02;101240.0
07335;2011-06-21;05;100290.0
07434;2011-06-21;05;97070.0
07621;2011-06-21;05;97590.0
07117;2011-06-21;08;100610.0
07207;2011-06-21;11;
07535;2011-06-21;11;98770.0
07558;2011-06-21;11;93710.0
07110;2011-06-21;14;100330.0
07630;2011-06-21;14;99940.0
07037;2011-06-21;17;99660.0
07190;2011-06-21;17;99800.0
07650;2011-06-21;20;101500.0
07139;2011-06-21;23;99830.0
07481;2011-06-21;23;99070.0
07181;2011-06-22;02;97550.0
07434;2011-06-22;02;97020.0
07577;2011-06-22;02;100990.0
07471;2011-07-20;20;91870.0
07690;2011-07-20;23;100490.0
07020;2011-07-21;02;100880.0
07481;2011-07-21;02;98390.0
07005;2011-07-21;05;100010.0
07690;2011-07-21;05;100380.0
07790;2011-07-21;08;100670.0
07460;2011-07-21;11;97350.0
07761;2011-07-21;14;101060.0
07110;2011-07-21;17;100510.0
07621;2011-07-22;02;97430.0
07027;2011-07-22;05;100690.0
07761;2011-07-22;05;100930.0
07761;2011-07-22;08;100950.0
07149;2011-07-22;11;100340.0
07110;2011-07-22;14;100680.0
07015;2011-07-22;17;100930.0
07037;2011-07-22;17;99740.0
07643;2011-07-23;05;101250.0
07535;2011-07-23;08;98650.0
07790;2011-07-23;08;100650.0
07591;2011-07-23;11;91010.0
07240;2011-07-23;14;100140.0
07790;2011-07-23;17;100510.0
07690;2011-07-23;20;100140.0
07240;2011-07-24;02;100320.0
07607;2011-07-24;02;101320.0
07621;2011-07-24;02;97780.0
07110;2011-07-24;05;100530.0
07190;2011-07-24;05;99460.0
07255;2011-07-24;05;99660.0
07761;2011-07-24;05;100750.0
07471;2011-07-24;14;92000.0
07222;2011-07-24;17;101220.0
07181;2011-07-24;20;97160.0
07627;2011-07-24;20;96940.0
07630;2011-07-24;23;99920.0
07627;2011-07-25;02;96900.0
07005;2011-07-25;05;100050.0
07335;2011-07-25;05;99850.0
07607;2011-07-25;08;100830.0
07015;2011-07-25;11;100350.0
07149;2011-07-25;14;99880.0
07117;2011-07-25;17;100520.0
07168;2011-07-25;17;99520.0
07110;2011-07-26;02;100270.0
07117;2011-07-26;02;100630.0
07181;2011-07-26;05;97000.0
07481;2011-07-26;05;98300.0
07481;2011-07-26;08;98360.0
07607;2011-07-26;08;100650.0
07630;2011-07-26;08;99510.0
07314;2011-07-26;11;101180.0
07207;2011-07-26;14;
07299;2011-07-26;14;98000.0
07240;2011-07-26;17;100140.0
07222;2011-07-26;20;101220.0
07130;2011-07-26;23;101290.0
07577;2011-07-27;02;100570.0
07661;2011-07-27;02;99900.0
07280;2011-07-27;05;98930.0
07335;2011-07-27;05;100300.0
07027;2011-07-27;08;101190.0
07110;2011-07-27;08;100930.0
07181;2011-07-27;11;97730.0
07434;2011-07-27;11;97160.0
07240;2011-07-27;14;100620.0
07280;2011-07-27;14;99070.0
07280;2011-07-28;02;99240.0
07510;2011-07-28;02;101410.0
07460;2011-07-28;05;98130.0
07207;2011-07-18;17;
07643;2011-07-18;17;100840.0
07747;2011-07-18;17;100570.0
07130;2011-07-19;02;99730.0
07207;2011-07-19;02;
07481;2011-07-19;05;97490.0
07607;2011-07-19;08;100260.0
07621;2011-07-19;08;96820.0
07117;2011-07-19;11;99970.0
07690;2011-07-19;11;100290.0
07481;2011-07-19;17;97960.0
07020;2011-07-19;20;100790.0
07027;2011-07-19;23;100220.0
07299;2011-07-20;02;97700.0
07630;2011-07-20;02;100040.0
07015;2011-07-20;05;100230.0
07207;2011-07-20;05;
07240;2011-07-20;05;99940.0
07005;2011-07-20;08;100060.0
07314;2011-07-20;08;101320.0
07558;2011-07-20;08;93350.0
07181;2011-07-20;11;97080.0
07591;2011-07-20;11;91120.0
07280;2011-07-20;17;98630.0
07280;2011-07-17;17;98050.0
07650;2011-07-17;17;100510.0
07005;2011-07-17;23;99100.0
07577;2011-07-17;23;100220.0
07005;2011-07-18;08;99180.0
07190;2011-07-18;08;98890.0
07558;2011-07-18;08;93010.0
07650;2011-07-18;08;100670.0
07661;2011-07-18;11;99360.0
07207;2011-07-18;14;
07240;2011-07-18;14;99380.0
07558;2011-06-24;17;94060.0
07240;2011-06-25;02;101350.0
07607;2011-06-25;02;101970.0
07621;2011-06-25;02;98390.0
07005;2011-06-25;05;101530.0
07630;2011-06-25;05;100810.0
07005;2011-06-25;11;101550.0
07434;2011-06-25;11;98050.0
07314;2011-08-17;17;100800.0
07335;2011-08-17;17;99790.0
07139;2011-08-17;20;99550.0
07037;2011-08-17;23;99620.0
07027;2011-08-18;02;100530.0
07015;2011-08-18;05;100870.0
07168;2011-08-18;05;99880.0
07190;2011-08-18;11;99800.0
07280;2011-08-18;17;98650.0
07299;2011-08-18;17;98170.0
07558;2011-08-18;17;93490.0
07690;2011-08-18;17;101340.0
07020;2011-08-18;20;101110.0
07117;2011-08-18;23;100990.0
07255;2011-08-19;02;99670.0
07643;2011-08-19;02;101660.0
07168;2011-08-19;08;100380.0
07255;2011-08-19;11;100030.0
07535;2011-08-19;11;98920.0
07015;2011-08-19;14;101490.0
07510;2011-08-19;14;101310.0
07643;2011-08-19;14;101840.0
07790;2011-08-19;14;101740.0
07280;2011-08-19;20;99240.0
07117;2011-08-19;23;101490.0
07130;2011-08-19;23;101610.0
07168;2011-08-20;05;100690.0
07558;2011-08-20;05;93910.0
07607;2011-08-20;05;101140.0
07650;2011-08-20;05;101520.0
07558;2011-08-20;11;93990.0
07747;2011-08-20;11;101490.0
07761;2011-08-20;11;101870.0
07020;2011-08-20;17;101570.0
07037;2011-08-20;17;100040.0
07255;2011-08-20;20;99700.0
07650;2011-08-20;23;101530.0
07168;2011-08-21;02;100240.0
07139;2011-08-21;05;99770.0
07747;2011-08-21;14;101230.0
07037;2011-08-21;17;99870.0
07627;2011-08-21;20;96810.0
07015;2011-08-22;02;101220.0
07255;2011-08-22;02;99650.0
07335;2011-08-22;05;100020.0
07240;2011-08-22;11;100160.0
07280;2011-08-22;11;98980.0
07643;2011-08-22;14;101580.0
07149;2011-08-22;17;100430.0
07255;2011-08-22;20;99210.0
07471;2011-08-22;20;92190.0
07535;2011-08-22;20;98190.0
07690;2011-08-22;20;101250.0
07117;2011-08-22;23;100740.0
07110;2011-08-23;05;100160.0
07027;2011-08-23;08;100320.0
07314;2011-08-23;08;101220.0
07591;2011-08-23;08;92150.0
07130;2011-08-23;14;100840.0
07510;2011-08-23;14;101030.0
07139;2011-08-23;17;99690.0
07149;2011-08-23;17;100320.0
07761;2011-08-23;20;101410.0
07130;2011-08-24;05;101100.0
07149;2011-08-24;08;100560.0
07117;2011-08-24;11;100880.0
07481;2011-08-24;14;98790.0
07607;2011-08-24;14;101170.0
07222;2011-08-24;20;101310.0
07591;2011-08-24;20;91740.0
07747;2011-08-25;02;100860.0
07020;2011-08-25;05;100860.0
07139;2011-08-25;05;99680.0
07335;2011-08-25;05;100070.0
07255;2011-08-25;08;99420.0
07607;2011-08-25;11;100740.0
07558;2011-08-25;14;93300.0
07535;2011-08-25;17;98060.0
07621;2011-08-25;20;96600.0
07005;2011-08-25;23;100140.0
07761;2011-08-25;23;101280.0
07190;2011-08-26;02;99330.0
07255;2011-08-26;02;98570.0
07222;2011-08-26;08;100240.0
07558;2011-08-26;08;92750.0
07591;2011-08-26;08;91450.0
07535;2011-08-26;11;98100.0
07621;2011-08-26;17;97220.0
07761;2011-08-26;17;100870.0
07255;2011-08-26;20;99130.0
07299;2011-08-26;23;98190.0
07130;2011-08-27;05;100960.0
07027;2011-08-27;08;100600.0
07650;2011-09-01;20;100810.0
07181;2011-09-01;23;97330.0
07222;2011-09-01;23;100720.0
07255;2011-09-02;08;99450.0
07558;2011-09-02;08;93410.0
07650;2011-09-02;11;100990.0
07535;2011-09-02;14;98290.0
07280;2011-09-02;17;98630.0
07240;2011-09-02;20;99860.0
07117;2011-09-02;23;100580.0
07280;2011-09-02;23;98720.0
07434;2011-09-02;23;96630.0
07621;2011-09-02;23;97050.0
07015;2011-09-03;08;100550.0
07027;2011-09-03;08;100360.0
07747;2011-09-03;08;100640.0
07181;2011-09-03;11;97340.0
07577;2011-09-03;11;100440.0
07130;2011-09-03;17;100430.0
07690;2011-09-03;17;101010.0
07130;2011-09-03;20;100370.0
07299;2011-09-03;20;97840.0
07110;2011-09-03;23;99750.0
07149;2011-09-03;23;99810.0
07181;2011-09-03;23;97180.0
07015;2011-09-04;05;100290.0
07005;2011-09-04;11;100080.0
07535;2011-09-04;11;98380.0
07621;2011-09-04;11;97260.0
07222;2011-09-04;14;100990.0
07240;2011-09-04;14;99830.0
07434;2011-09-04;14;96750.0
07471;2011-09-04;14;91900.0
07627;2011-09-04;20;96950.0
07434;2011-09-04;23;97050.0
07471;2011-09-04;23;92190.0
07591;2011-08-29;14;91570.0
07790;2011-08-29;14;101280.0
07643;2011-08-29;17;101310.0
07627;2011-08-29;20;96840.0
07591;2011-08-30;02;91660.0
07280;2011-08-30;05;99050.0
07650;2011-08-30;05;100960.0
07207;2011-08-30;08;
07255;2011-08-30;08;99750.0
07471;2011-08-30;08;92110.0
07139;2011-08-30;11;100120.0
07190;2011-08-30;11;99970.0
07607;2011-08-30;11;100780.0
07190;2011-08-30;14;99850.0
07747;2011-08-30;14;100800.0
07790;2011-08-30;17;101060.0
07005;2011-08-30;20;100770.0
07280;2011-08-30;20;98730.0
07481;2011-08-30;23;98520.0
07627;2011-08-31;02;96270.0
07661;2011-08-31;08;99680.0
07607;2011-08-31;11;100240.0
07643;2011-08-31;14;101170.0
07460;2011-08-31;20;97360.0
07558;2011-08-31;23;93140.0
07650;2011-09-01;02;100940.0
07117;2011-09-01;05;100300.0
07630;2011-09-01;08;99240.0
07790;2011-09-01;08;101330.0
07790;2011-09-01;11;101400.0
07222;2011-09-01;17;100590.0
07650;2011-09-01;17;100800.0
07314;2011-09-01;20;100650.0
07471;2011-08-15;14;92290.0
07139;2011-08-15;17;100150.0
07015;2011-08-15;23;101400.0
07558;2011-08-15;23;93730.0
07577;2011-08-15;23;100790.0
07015;2011-08-16;02;101390.0
07299;2011-08-16;02;98760.0
07299;2011-08-16;05;98680.0
07690;2011-08-16;05;101190.0
07005;2011-08-16;08;100990.0
07510;2011-08-16;08;101250.0
07535;2011-08-16;08;98830.0
07005;2011-08-16;11;101010.0
07168;2011-08-16;11;100590.0
07222;2011-08-16;11;101610.0
07149;2011-08-16;17;100660.0
07607;2011-08-16;20;100770.0
07190;2011-08-16;23;100100.0
07650;2011-08-16;23;101190.0
07591;2011-08-17;02;91940.0
07661;2011-08-17;02;100030.0
07207;2011-08-17;05;
07577;2011-08-17;05;100700.0
07621;2011-08-17;05;97050.0
07761;2011-08-17;05;101430.0
07621;2011-08-17;08;96970.0
07481;2011-08-17;11;98770.0
07661;2011-08-17;11;100070.0
07005;2011-08-17;14;100710.0
07207;2011-08-17;14;
07591;2011-08-17;14;91750.0
07761;2011-08-17;14;101420.0
07790;2011-08-17;14;101410.0
07139;2011-09-05;08;99930.0
07280;2011-09-05;17;99510.0
07761;2011-09-05;17;101750.0
07535;2011-09-05;23;99570.0
