2011-07-11 91910.000000 05A1AD
2011-07-29 91740.000000 05A1AD
2011-08-01 91490.000000 05A1AD
2011-08-17 91940.000000 05A1AD
2011-08-30 91660.000000 05A1AD


2011-06-25 101970.000000 05A1AD
2011-06-27 100890.000000 05A1AD
2011-07-24 101320.000000 05A1AD
2011-10-03 101700.000000 05A1AD


2011-06-02 98370.000000 05A1AD
2011-06-24 98340.000000 05A1AD
2011-06-25 98390.000000 05A1AD
2011-07-10 97490.000000 05A1AD
2011-07-22 97430.000000 05A1AD
2011-07-24 97780.000000 05A1AD
2011-07-29 97870.000000 05A1AD
2011-08-15 97220.000000 05A1AD
2011-09-08 98010.000000 05A1AD
2011-09-29 98090.000000 05A1AD


2011-06-17 97120.000000 05A1AD
2011-07-12 96280.000000 05A1AD
2011-07-25 96900.000000 05A1AD
2011-08-01 96670.000000 05A1AD
2011-08-10 97950.000000 05A1AD
2011-08-31 96270.000000 05A1AD
2011-09-29 97550.000000 05A1AD
2011-10-10 98120.000000 05A1AD


2011-06-29 100620.000000 05A1AD
2011-07-20 100040.000000 05A1AD
2011-09-17 100100.000000 05A1AD
2011-09-26 100380.000000 05A1AD
2011-10-10 101160.000000 05A1AD


2011-06-13 101620.000000 05A1AD
2011-08-03 101680.000000 05A1AD
2011-08-19 101660.000000 05A1AD
2011-10-14 102030.000000 05A1AD


2011-06-15 101300.000000 05A1AD
2011-07-02 100860.000000 05A1AD
2011-08-09 101440.000000 05A1AD
2011-09-01 100940.000000 05A1AD


2011-07-27 99900.000000 05A1AD
2011-08-17 100030.000000 05A1AD
2011-10-14 100340.000000 05A1AD


2011-07-17 100740.000000 05A1AD
2011-08-07 100730.000000 05A1AD
2011-09-15 101190.000000 05A1AD


2011-06-15 101370.000000 05A1AD
2011-06-17 101290.000000 05A1AD
2011-08-25 100860.000000 05A1AD


2011-06-07 100610.000000 05A1AD
2011-07-11 101300.000000 05A1AD
2011-09-18 101170.000000 05A1AD
2011-09-28 102250.000000 05A1AD


2011-06-23 101580.000000 05A1AD
2011-07-03 100880.000000 05A1AD
2011-08-05 101300.000000 05A1AD
2011-09-18 101100.000000 05A1AD


2011-06-06 99450.000000 F4116D
2011-06-25 101530.000000 F4116D
2011-07-14 100950.000000 F4116D
2011-07-21 100010.000000 F4116D
2011-07-25 100050.000000 F4116D
2011-10-15 101810.000000 F4116D


2011-07-07 100310.000000 F4116D
2011-07-20 100230.000000 F4116D
2011-08-04 101030.000000 F4116D
2011-08-07 99920.000000 F4116D
2011-08-18 100870.000000 F4116D
2011-09-04 100290.000000 F4116D
2011-09-10 100410.000000 F4116D


2011-06-08 100620.000000 F4116D
2011-07-02 102120.000000 F4116D
2011-08-25 100860.000000 F4116D
2011-09-10 100240.000000 F4116D
2011-10-10 102140.000000 F4116D


2011-07-22 100690.000000 F4116D
2011-10-04 101440.000000 F4116D


2011-09-15 100280.000000 F4116D
2011-09-17 99600.000000 F4116D
2011-10-07 99810.000000 F4116D


2011-07-15 101000.000000 F4116D
2011-07-24 100530.000000 F4116D
2011-08-23 100160.000000 F4116D
2011-10-06 100550.000000 F4116D
2011-10-21 101530.000000 F4116D


2011-08-06 100140.000000 F4116D
2011-08-29 101340.000000 F4116D
2011-09-01 100300.000000 F4116D
2011-09-28 101740.000000 F4116D
