07510;2010-02-28T07;00;00+01;00;99930;240;10.3;82;99280.0;;2.8;44.830667;-0.691333;9.700000000000045;;;47;33281
07207;2010-02-28T10;00;00+01;00;99710;290;9.8;80;99190.0;;;47.294333;-3.218333;8.700000000000045;;;34;56009
07790;2010-02-28T10;00;00+01;00;100300;230;2.1;73;100160.0;;;42.540667;9.485167;15.800000000000011;;;10;2b148
07130;2010-02-28T13;00;00+01;00;99870;280;8.7;72;99350.0;;;48.068833;-1.734;9.100000000000023;;;36;35281
07240;2010-02-28T16;00;00+01;00;100130;250;10.8;48;98810.0;;;47.4445;0.727333;10.600000000000023;;;108;37179
07643;2010-02-28T16;00;00+01;00;100620;300;7.2;38;100530.0;;;43.577;3.963167;17.900000000000034;;;2;34154
07434;2010-02-28T19;00;00+01;00;100850;260;2.6;79;96040.0;;;45.861167;1.175;6.100000000000023;;;402;87085
07471;2010-02-28T19;00;00+01;00;;270;5.7;65;91130.0;;;45.0745;3.764;5.2000000000000455;;;833;43062
61970;2010-02-28T19;00;00+01;00;101180;100;1.0;90;;;;-17.054667;42.712;27.0;;;9;
07222;2010-02-23T16;00;00+01;00;99490;230;8.7;70;99180.0;;;47.15;-1.608833;12.800000000000011;;;26;44150
07661;2010-02-23T16;00;00+01;00;100090;140;6.2;87;98480.0;;;43.079333;5.940833;11.700000000000045;;;115;83153
07190;2010-02-23T22;00;00+01;00;99940;190;4.6;85;98140.0;;;48.5495;7.640333;8.600000000000023;;;150;67212
07621;2010-02-23T22;00;00+01;00;100170;80;1.0;74;95880.0;;;43.188;0.0;8.5;;;360;65284
07577;2010-02-24T01;00;00+01;00;100390;150;0.5;96;99490.0;;;44.581167;4.733;5.400000000000034;;;73;26198
07314;2010-02-24T04;00;00+01;00;99750;160;6.7;88;99470.0;;;46.046833;-1.4115;9.100000000000023;;;11;17323
07481;2010-02-24T04;00;00+01;00;100210;160;3.1;84;97350.0;;;45.7265;5.077833;7.600000000000023;;;235;69299
61997;2010-02-24T04;00;00+01;00;100810;240;17.0;92;;;;-46.4325;51.856667;7.800000000000011;;;146;
07027;2010-02-24T07;00;00+01;00;99320;170;3.6;91;98520.0;;5.2;49.18;-0.456167;7.5;;;67;14137
07207;2010-02-24T07;00;00+01;00;99340;220;10.8;83;98830.0;;;47.294333;-3.218333;9.800000000000011;;;34;56009
07510;2010-02-24T07;00;00+01;00;100130;240;6.7;79;99480.0;;0.2;44.830667;-0.691333;10.700000000000045;;;47;33281
07630;2010-02-24T10;00;00+01;00;100600;300;7.2;61;98730.0;;;43.621;1.378833;12.5;;;151;31069
61970;2010-02-24T10;00;00+01;00;101200;80;3.1;70;;;;-17.054667;42.712;31.5;;;9;
61997;2010-02-24T10;00;00+01;00;100990;220;20.1;81;;;;-46.4325;51.856667;7.300000000000011;;;146;
81415;2010-02-24T10;00;00+01;00;101080;;;100;99870.0;;;3.640167;-54.028333;23.900000000000034;;;106;97353
61972;2010-02-24T13;00;00+01;00;101060;170;5.1;;;;;-22.344167;40.340667;31.600000000000023;;;6;
07027;2010-02-24T16;00;00+01;00;98870;170;10.8;87;98080.0;;;49.18;-0.456167;9.400000000000034;;;67;14137
07181;2010-02-24T16;00;00+01;00;100020;200;5.7;77;96000.0;;;48.581;5.959833;10.400000000000034;;;336;54523
67005;2010-02-24T16;00;00+01;00;100940;130;4.1;75;;;;-12.8055;45.282833;29.5;;;7;97615
71805;2010-02-24T16;00;00+01;00;102890;20;6.2;95;102800.0;;;46.766333;-56.179167;-0.8999999999999773;;;21;
07222;2010-02-24T22;00;00+01;00;99900;230;5.7;89;99590.0;;;47.15;-1.608833;9.700000000000045;;;26;44150
61968;2010-02-24T22;00;00+01;00;101040;70;2.1;98;;;;-11.582667;47.289667;26.80000000000001;;;3;
07650;2010-02-25T01;00;00+01;00;100940;0;0.0;92;100550.0;;;43.437667;5.216;9.5;;;9;13054
81405;2010-02-25T01;00;00+01;00;101140;120;1.5;89;101050.0;;;4.822333;-52.365333;26.700000000000045;;;4;97307
61997;2010-02-25T04;00;00+01;00;102240;210;7.2;83;;1380.0;;-46.4325;51.856667;4.800000000000011;;;146;
61970;2010-02-25T07;00;00+01;00;101150;240;1.0;76;;;;-17.054667;42.712;29.700000000000045;;;9;
78897;2010-02-25T07;00;00+01;00;101190;220;0.5;91;;120.0;0.0;16.264;-61.516333;22.200000000000045;22.200000000000045;31.5;11;97101
