2010-03-17T04 -0.850000
2010-03-17T07 3.200000
2010-03-17T13 13.466667
2010-03-17T16 15.900000
2010-03-17T19 14.000000
2010-03-18T01 5.400000
2010-03-18T04 13.800000
2010-03-18T13 16.350000
2010-03-18T16 12.366667
2010-03-18T19 10.700000
2010-03-18T22 29.100000
2010-03-19T01 11.800000
2010-03-19T07 12.275000
2010-03-19T10 13.650000
2010-03-19T13 19.200000
2010-03-19T16 12.475000
2010-03-19T19 24.750000
2010-03-19T22 12.300000
2010-03-20T01 7.800000
2010-03-20T07 10.950000
2010-03-20T10 14.833333
2010-03-20T13 12.500000
2010-03-20T16 23.975000
2010-03-20T19 16.000000
2010-03-20T22 23.700000
2010-03-21T01 13.900000
2010-03-21T07 22.400000
2010-03-21T10 7.200000
2010-03-21T13 15.333333
2010-03-21T16 18.700000
2010-03-21T19 18.200000
2010-03-21T22 16.780000
2010-03-22T04 7.100000
2010-03-22T07 4.700000
2010-03-22T13 15.700000
2010-03-22T16 12.133333
2010-03-22T19 12.750000
2010-03-23T01 9.400000
2010-03-23T04 4.000000
2010-03-23T07 11.333333
2010-03-23T13 17.000000
2010-03-23T16 30.100000
2010-03-23T19 17.214286
2010-03-23T22 11.700000
2010-03-24T01 16.950000
2010-03-24T04 15.400000
2010-03-24T07 5.700000
2010-03-24T10 16.633333
2010-03-24T13 13.350000
2010-03-24T16 17.080000
2010-03-24T22 13.500000
2010-03-25T01 9.866667
2010-03-25T04 17.060000
2010-03-25T07 19.250000
2010-03-25T10 15.800000
2010-03-25T13 14.650000
2010-03-25T16 14.550000
2010-03-25T22 13.325000
2010-03-26T01 2.866667
2010-03-26T04 17.350000
2010-03-26T07 0.150000
2010-03-26T10 10.366667
2010-03-26T19 11.325000
2010-03-26T22 11.850000
2010-03-27T01 17.650000
2010-03-27T04 17.550000
2010-03-27T07 6.100000
2010-03-27T10 7.500000
2010-03-27T13 6.500000
2010-03-27T16 12.466667
2010-03-27T19 28.500000
2010-03-27T22 10.150000
2010-03-28T01 17.450000
2010-03-28T05 14.750000
2010-03-28T08 8.833333
2010-03-28T11 11.116667
2010-03-28T14 -2.600000
2010-03-28T17 10.300000
2010-03-28T20 22.400000
2010-03-28T23 9.800000
2010-03-29T02 9.900000
2010-03-29T11 10.466667
2010-03-29T14 16.600000
2010-03-29T20 12.100000
2010-03-29T23 9.700000
2010-03-30T02 8.600000
2010-03-30T08 7.000000
2010-03-30T11 9.450000
2010-03-30T14 10.700000
2010-03-30T23 27.700000
2010-03-31T05 9.766667
2010-03-31T08 31.700000
2010-03-31T11 8.250000
2010-03-31T14 16.075000
2010-03-31T17 13.725000
2010-03-31T20 13.240000
2010-03-31T23 3.900000
2010-04-01T02 5.900000
2010-04-01T05 15.050000
2010-04-01T08 4.533333
2010-04-01T11 9.950000
2010-04-01T14 9.500000
2010-04-01T17 20.100000
2010-04-01T20 8.566667
2010-04-01T23 17.250000
2010-04-02T02 4.100000
2010-04-02T05 13.300000
2010-04-02T08 5.700000
2010-04-02T11 6.950000
2010-04-02T14 11.050000
2010-04-02T17 21.850000
2010-04-02T20 16.800000
2010-04-02T23 11.000000
2010-04-03T05 6.900000
2010-04-03T08 7.300000
2010-04-03T11 6.200000
2010-04-03T14 14.600000
2010-04-03T17 9.750000
2010-04-03T20 10.320000
2010-04-03T23 27.150000
2010-04-04T05 5.900000
2010-04-04T08 8.200000
2010-04-04T17 16.150000
2010-04-04T20 6.600000
2010-04-04T23 16.600000
2010-04-05T02 5.475000
2010-04-05T05 1.400000
2010-04-05T08 7.050000
2010-04-05T14 9.800000
2010-04-05T17 28.900000
2010-04-05T20 26.800000
2010-04-05T23 13.200000
2010-04-06T02 5.950000
2010-04-06T05 4.700000
2010-04-06T08 14.650000
2010-04-06T11 17.850000
2010-04-06T17 12.800000
2010-04-06T20 26.000000
2010-04-06T23 15.333333
2010-04-07T02 9.600000
2010-04-07T05 10.100000
2010-04-07T08 16.166667
2010-04-07T11 14.333333
2010-04-07T14 21.400000
2010-04-07T17 14.100000
2010-04-07T23 15.166667
2010-04-08T02 9.050000
2010-04-08T05 11.720000
2010-04-08T08 7.966667
2010-04-08T11 8.500000
2010-04-08T14 5.800000
2010-04-08T17 29.200000
2010-04-08T20 13.300000
2010-04-08T23 13.500000
2010-04-09T02 5.966667
2010-04-09T05 7.600000
2010-04-09T11 21.950000
2010-04-09T14 27.600000
2010-04-09T17 20.450000
2010-04-09T20 31.200000
2010-04-09T23 13.566667
2010-04-10T02 21.300000
2010-04-10T05 4.350000
2010-04-10T08 2.800000
2010-04-10T11 14.400000
2010-04-10T14 5.500000
2010-04-10T17 18.000000
2010-04-10T20 13.433333
2010-04-10T23 7.900000
2010-04-11T05 5.166667
2010-04-11T08 8.100000
2010-04-11T11 23.466667
2010-04-11T14 26.633333
2010-04-11T17 8.800000
2010-04-11T23 9.150000
2010-04-12T02 16.675000
2010-04-12T08 4.100000
2010-04-12T17 19.250000
2010-04-12T20 29.900000
2010-04-12T23 12.442857
2010-04-13T02 26.100000
2010-04-13T05 9.300000
2010-04-13T08 4.133333
2010-04-13T11 1.600000
2010-04-13T14 19.100000
2010-04-13T17 18.260000
2010-04-13T20 15.866667
2010-04-13T23 8.500000
2010-04-14T02 7.250000
2010-04-14T05 14.000000
2010-04-14T08 9.960000
2010-04-14T14 28.000000
2010-04-14T17 16.300000
2010-04-14T20 31.500000
2010-04-14T23 8.300000
2010-04-15T02 5.750000
2010-04-15T05 -5.400000
2010-04-15T08 8.800000
2010-04-15T11 5.060000
2010-04-15T14 12.733333
2010-04-15T17 13.000000
2010-04-15T20 6.250000
2010-04-15T23 11.100000
2010-04-16T02 13.300000
2010-04-16T05 6.300000
2010-04-16T08 9.400000
2010-04-16T11 16.150000
2010-04-16T14 14.200000
2010-04-16T17 31.400000
2010-04-16T20 15.150000
2010-04-16T23 25.400000
2010-04-17T05 9.033333
2010-04-17T08 14.140000
2010-04-17T11 12.400000
2010-04-17T14 19.775000
2010-04-17T17 18.400000
2010-04-17T20 19.280000
2010-04-17T23 10.600000
2010-04-18T02 8.600000
2010-04-18T05 3.600000
2010-04-18T08 4.750000
2010-04-18T11 17.240000
2010-04-18T14 23.450000
2010-04-18T17 21.950000
2010-04-18T20 30.200000
2010-04-18T23 2.000000
2010-04-19T02 26.600000
2010-04-19T05 24.700000
2010-04-19T08 20.600000
2010-04-19T11 14.560000
2010-04-19T14 28.700000
2010-04-19T17 24.800000
2010-04-19T20 21.900000
2010-04-19T23 11.500000
2010-04-20T02 7.075000
2010-04-20T05 14.366667
2010-04-20T08 8.500000
2010-04-20T14 13.350000
2010-04-20T17 15.250000
2010-04-20T20 28.900000
2010-04-20T23 24.450000
2010-04-21T02 14.100000
2010-04-21T05 25.100000
2010-04-21T08 10.033333
2010-04-21T11 12.900000
2010-04-21T17 11.450000
2010-04-21T20 14.225000
2010-04-21T23 10.833333
2010-04-22T02 6.800000
2010-04-22T08 14.500000
2010-04-22T11 20.450000
2010-04-22T14 18.000000
2010-04-22T17 15.650000
2010-04-22T20 11.200000
2010-04-22T23 16.775000
2010-04-23T02 12.400000
2010-04-23T05 19.200000
2010-04-23T08 15.600000
2010-04-23T11 13.000000
2010-04-23T14 6.600000
2010-04-23T17 20.000000
2010-04-23T20 13.200000
2010-04-23T23 17.466667
2010-04-24T02 9.400000
2010-04-24T08 10.675000
2010-04-24T11 29.100000
2010-04-24T14 28.800000
2010-04-24T17 25.333333
2010-04-24T20 20.800000
2010-04-24T23 16.500000
2010-04-25T05 -3.500000
2010-04-25T08 15.000000
2010-04-25T14 11.000000
2010-04-25T17 24.850000
2010-04-25T20 11.250000
2010-04-25T23 15.800000
2010-04-26T02 12.040000
2010-04-26T05 15.000000
2010-04-26T08 13.600000
2010-04-26T11 20.600000
2010-04-26T14 20.400000
2010-04-26T17 6.500000
2010-04-26T20 18.450000
2010-04-26T23 25.500000
2010-04-27T02 9.900000
2010-04-27T05 7.100000
2010-04-27T08 10.400000
2010-04-27T11 22.600000
2010-04-27T17 21.700000
2010-04-27T20 9.300000
2010-04-27T23 12.500000
2010-04-28T02 12.500000
2010-04-28T05 7.400000
2010-04-28T08 11.675000
2010-04-28T11 18.900000
2010-04-28T14 26.340000
2010-04-28T17 21.750000
2010-04-28T20 21.300000
2010-04-28T23 23.000000
2010-04-29T02 12.700000
2010-04-29T05 11.300000
2010-04-29T08 10.800000
2010-04-29T11 21.166667
2010-04-29T14 26.550000
2010-04-29T17 13.300000
2010-04-29T20 21.200000
2010-04-29T23 14.400000
2010-04-30T02 10.900000
2010-04-30T08 19.333333
2010-04-30T11 27.850000
2010-04-30T14 21.800000
2010-04-30T17 18.850000
2010-04-30T20 16.300000
2010-04-30T23 19.500000
2010-05-01T05 12.400000
2010-05-01T08 21.833333
2010-05-01T11 22.066667
2010-05-01T14 15.400000
2010-05-01T17 13.800000
2010-05-01T20 13.500000
2010-05-01T23 12.400000
2010-05-02T05 14.433333
2010-05-02T08 13.700000
2010-05-02T11 11.600000
2010-05-02T14 12.800000
2010-05-02T17 18.000000
2010-05-02T20 13.600000
2010-05-02T23 14.533333
2010-05-03T02 12.566667
2010-05-03T05 12.550000
2010-05-03T08 8.300000
2010-05-03T11 19.200000
2010-05-03T14 9.000000
2010-05-03T17 30.500000
2010-05-03T20 16.775000
2010-05-03T23 12.400000
2010-05-04T02 8.150000
2010-05-04T05 24.300000
2010-05-04T08 7.050000
2010-05-04T14 11.900000
2010-05-04T17 18.450000
2010-05-04T20 4.200000
2010-05-04T23 5.500000
2010-05-05T02 4.900000
2010-05-05T08 14.366667
2010-05-05T11 3.700000
2010-05-05T17 8.700000
2010-05-05T20 7.500000
2010-05-05T23 15.750000
2010-05-06T02 4.350000
2010-05-06T05 12.366667
2010-05-06T08 3.750000
2010-05-06T11 7.300000
2010-05-06T14 8.860000
2010-05-06T17 11.400000
2010-05-06T20 11.366667
2010-05-06T23 22.475000
2010-05-07T02 15.700000
2010-05-07T08 10.340000
2010-05-07T11 15.200000
2010-05-07T14 30.800000
2010-05-07T17 29.400000
2010-05-07T20 14.525000
2010-05-07T23 18.950000
2010-05-08T02 18.950000
2010-05-08T05 16.500000
2010-05-08T08 9.900000
2010-05-08T11 11.200000
2010-05-08T14 10.900000
2010-05-08T17 17.016667
2010-05-08T20 14.050000
2010-05-08T23 18.050000
2010-05-09T02 18.150000
2010-05-09T05 8.025000
2010-05-09T08 8.900000
2010-05-09T11 25.200000
2010-05-09T14 11.280000
2010-05-09T17 16.820000
2010-05-09T20 16.500000
2010-05-09T23 8.600000
2010-05-10T02 18.933333
2010-05-10T05 9.750000
2010-05-10T08 12.900000
2010-05-10T11 27.400000
2010-05-10T14 15.250000
2010-05-10T17 22.333333
2010-05-10T20 12.150000
2010-05-10T23 8.800000
2010-05-11T02 9.766667
2010-05-11T11 23.900000
2010-05-11T14 11.550000
2010-05-11T17 12.700000
2010-05-11T20 17.400000
2010-05-11T23 12.500000
2010-05-12T02 -0.850000
2010-05-12T05 24.500000
2010-05-12T08 23.266667
2010-05-12T11 5.800000
2010-05-12T14 10.700000
2010-05-12T17 16.900000
2010-05-12T20 8.650000
2010-05-12T23 5.550000
2010-05-13T02 10.500000
2010-05-13T05 10.225000
2010-05-13T08 3.100000
2010-05-13T11 -1.100000
2010-05-13T14 21.650000
2010-05-13T17 14.475000
2010-05-13T20 17.950000
2010-05-13T23 15.066667
2010-05-14T02 8.250000
2010-05-14T05 26.500000
2010-05-14T08 14.725000
2010-05-14T11 11.200000
2010-05-14T14 17.866667
2010-05-14T17 26.040000
2010-05-14T20 19.250000
2010-05-14T23 11.366667
2010-05-15T02 13.550000
2010-05-15T05 5.400000
2010-05-15T08 9.400000
2010-05-15T11 7.700000
2010-05-15T14 20.300000
2010-05-15T17 21.100000
2010-05-15T23 17.066667
2010-05-16T02 21.733333
2010-05-16T05 7.200000
2010-05-16T08 14.633333
2010-05-16T17 14.360000
2010-05-16T20 23.200000
2010-05-16T23 9.360000
2010-05-17T02 9.000000
2010-05-17T05 8.700000
2010-05-17T11 17.325000
2010-05-17T14 16.700000
2010-05-17T17 21.950000
2010-05-17T20 -13.400000
2010-05-17T23 6.350000
2010-05-18T02 16.300000
2010-05-18T05 6.200000
2010-05-18T08 10.000000
2010-05-18T11 19.700000
2010-05-18T14 16.700000
2010-05-18T17 17.100000
2010-05-18T23 7.400000
2010-05-19T02 14.075000
2010-05-19T08 7.200000
2010-05-19T11 14.500000
2010-05-19T14 18.700000
2010-05-19T20 2.500000
2010-05-20T02 25.800000
2010-05-20T05 11.300000
2010-05-20T11 16.000000
2010-05-20T14 24.100000
2010-05-20T17 21.000000
2010-05-20T20 21.200000
2010-05-20T23 16.700000
2010-05-21T02 19.100000
2010-05-21T05 11.850000
2010-05-21T08 -7.800000
2010-05-21T11 24.366667
2010-05-21T14 20.550000
2010-05-21T17 21.933333
2010-05-21T20 14.266667
2010-05-21T23 18.400000
2010-05-22T05 10.100000
2010-05-22T08 12.600000
2010-05-22T14 9.500000
2010-05-22T17 23.950000
2010-05-22T20 22.600000
2010-05-22T23 27.000000
2010-05-23T02 13.400000
2010-05-23T05 6.900000
2010-05-23T08 7.900000
2010-05-23T11 21.250000
2010-05-23T14 23.700000
2010-05-23T17 27.300000
2010-05-23T20 26.100000
2010-05-23T23 13.700000
2010-05-24T02 15.200000
2010-05-24T05 14.125000
2010-05-24T08 23.000000
2010-05-24T11 23.550000
2010-05-24T14 27.550000
2010-05-24T20 18.200000
2010-05-24T23 17.380000
2010-05-25T02 12.900000
2010-05-25T05 12.000000
2010-05-25T08 16.533333
2010-05-25T14 28.300000
2010-05-25T17 30.000000
2010-05-25T20 27.600000
2010-05-25T23 19.840000
2010-05-26T02 19.200000
2010-05-26T05 5.166667
2010-05-26T08 24.700000
2010-05-26T11 21.550000
2010-05-26T14 20.300000
2010-05-26T17 21.020000
2010-05-26T20 10.000000
2010-05-26T23 25.800000
2010-05-27T02 15.000000
2010-05-27T05 12.200000
2010-05-27T08 13.000000
2010-05-27T11 9.666667
2010-05-27T14 20.800000
2010-05-27T17 15.700000
2010-05-27T20 15.483333
2010-05-27T23 16.400000
2010-05-28T02 12.600000
2010-05-28T08 27.500000
2010-05-28T11 16.400000
2010-05-28T14 19.700000
2010-05-28T17 17.166667
2010-05-28T20 21.033333
2010-05-28T23 18.566667
2010-05-29T02 8.500000
2010-05-29T05 9.175000
2010-05-29T08 20.700000
2010-05-29T11 6.866667
2010-05-29T14 23.000000
2010-05-29T17 18.450000
2010-05-29T20 15.650000
2010-05-29T23 13.600000
2010-05-30T02 18.650000
2010-05-30T05 17.200000
2010-05-30T08 12.900000
2010-05-30T11 17.420000
2010-05-30T14 15.800000
2010-05-30T20 16.800000
2010-05-30T23 11.450000
2010-05-31T02 22.000000
2010-05-31T05 13.250000
2010-05-31T08 19.350000
2010-05-31T11 15.900000
2010-05-31T14 15.950000
2010-05-31T17 22.300000
2010-05-31T23 19.500000
2010-06-01T02 26.300000
2010-06-01T05 23.700000
2010-06-01T08 20.350000
2010-06-01T11 22.850000
2010-06-01T17 20.600000
2010-06-01T20 20.733333
2010-06-01T23 12.300000
2010-06-02T02 21.900000
2010-06-02T05 12.800000
2010-06-02T11 26.633333
2010-06-02T14 16.300000
2010-06-02T17 21.900000
2010-06-02T20 23.950000
2010-06-02T23 21.950000
2010-06-03T02 13.366667
2010-06-03T05 14.500000
2010-06-03T08 13.000000
2010-06-03T14 25.566667
2010-06-03T17 22.700000
2010-06-03T20 25.250000
2010-06-03T23 23.533333
2010-06-04T02 16.500000
2010-06-04T05 12.700000
2010-06-04T08 24.000000
2010-06-04T11 24.833333
2010-06-04T14 25.600000
2010-06-04T17 26.900000
2010-06-04T20 24.800000
2010-06-04T23 18.350000
2010-06-05T02 18.500000
2010-06-05T05 22.700000
2010-06-05T08 20.000000
2010-06-05T11 19.940000
2010-06-05T14 28.100000
2010-06-05T17 28.900000
2010-06-05T20 25.300000
2010-06-05T23 20.600000
2010-06-06T02 19.000000
2010-06-06T05 -0.400000
2010-06-06T08 16.933333
2010-06-06T11 23.100000
2010-06-06T17 18.900000
2010-06-06T20 32.000000
2010-06-06T23 22.075000
2010-06-07T02 13.500000
2010-06-07T05 14.780000
2010-06-07T08 13.000000
2010-06-07T11 23.550000
2010-06-07T14 17.550000
2010-06-07T17 27.250000
2010-06-07T20 25.116667
2010-06-07T23 17.050000
2010-06-08T05 16.433333
2010-06-08T08 18.200000
2010-06-08T11 18.366667
2010-06-08T14 26.150000
2010-06-08T17 20.316667
2010-06-08T20 18.350000
2010-06-09T02 17.633333
2010-06-09T08 14.600000
2010-06-09T11 24.400000
2010-06-09T14 15.866667
2010-06-09T17 24.100000
2010-06-09T20 15.150000
2010-06-09T23 15.350000
2010-06-10T02 15.150000
2010-06-10T05 22.133333
2010-06-10T08 26.050000
2010-06-10T11 22.533333
2010-06-10T14 17.400000
2010-06-10T20 18.933333
2010-06-10T23 19.833333
2010-06-11T05 1.633333
2010-06-11T08 28.200000
2010-06-11T11 18.312500
2010-06-11T14 21.800000
2010-06-11T17 21.150000
2010-06-11T20 26.466667
2010-06-12T05 13.460000
2010-06-12T08 13.850000
2010-06-12T11 18.700000
2010-06-12T14 23.825000
2010-06-12T17 19.800000
2010-06-12T23 15.380000
2010-06-13T02 16.550000
2010-06-13T05 11.700000
2010-06-13T08 17.200000
2010-06-13T11 21.250000
2010-06-13T17 20.200000
2010-06-13T20 25.100000
2010-06-14T02 19.700000
2010-06-14T05 19.700000
2010-06-14T08 12.200000
2010-06-14T11 21.000000
2010-06-14T14 18.200000
2010-06-14T17 17.725000
2010-06-15T02 17.000000
2010-06-15T05 6.900000
2010-06-15T08 13.466667
2010-06-15T11 13.800000
2010-06-15T14 22.280000
2010-06-15T17 20.850000
2010-06-15T20 18.120000
2010-06-15T23 17.100000
2010-06-16T02 16.150000
2010-06-16T05 16.366667
2010-06-16T08 11.300000
2010-06-16T11 15.600000
2010-06-16T14 17.250000
2010-06-16T20 18.666667
2010-06-16T23 13.000000
2010-06-17T05 12.383333
2010-06-17T08 13.800000
2010-06-17T11 19.266667
2010-06-17T14 16.800000
2010-06-17T17 24.100000
2010-06-17T20 19.700000
2010-06-17T23 18.575000
2010-06-18T02 13.425000
2010-06-18T05 12.000000
2010-06-18T08 11.866667
2010-06-18T11 29.100000
2010-06-18T14 19.450000
2010-06-18T17 1.000000
2010-06-18T20 18.650000
2010-06-18T23 25.300000
2010-06-19T02 25.000000
2010-06-19T05 10.800000
2010-06-19T08 14.200000
2010-06-19T11 25.300000
2010-06-19T14 23.000000
2010-06-19T17 14.133333
2010-06-19T20 18.033333
2010-06-19T23 9.200000
2010-06-20T02 6.300000
2010-06-20T05 12.100000
2010-06-20T08 17.960000
2010-06-20T11 19.525000
2010-06-20T14 16.900000
2010-06-20T17 18.050000
2010-06-20T20 9.100000
2010-06-20T23 15.716667
2010-06-21T02 10.250000
2010-06-21T05 17.100000
2010-06-21T08 11.250000
2010-06-21T11 10.200000
2010-06-21T14 24.700000
2010-06-21T17 21.550000
2010-06-21T20 24.100000
2010-06-21T23 15.400000
2010-06-22T02 10.300000
2010-06-22T05 12.833333
2010-06-22T11 20.200000
2010-06-22T14 23.600000
2010-06-22T17 27.400000
2010-06-22T20 22.300000
2010-06-22T23 0.300000
2010-06-23T02 13.450000
2010-06-23T08 20.066667
2010-06-23T14 24.000000
2010-06-23T17 21.750000
2010-06-23T20 25.200000
2010-06-23T23 17.150000
2010-06-24T02 16.666667
2010-06-24T08 21.650000
2010-06-24T11 22.533333
2010-06-24T14 26.300000
2010-06-24T17 31.100000
2010-06-24T20 25.350000
2010-06-24T23 18.883333
2010-06-25T02 15.980000
2010-06-25T05 10.400000
2010-06-25T11 23.266667
2010-06-25T14 26.900000
2010-06-25T17 28.050000
2010-06-25T20 20.850000
2010-06-25T23 12.133333
2010-06-26T02 19.850000
2010-06-26T05 16.225000
2010-06-26T08 21.100000
2010-06-26T11 22.800000
2010-06-26T14 27.850000
2010-06-26T17 28.400000
2010-06-26T20 28.100000
2010-06-26T23 16.800000
2010-06-27T02 12.533333
2010-06-27T05 17.000000
2010-06-27T08 16.850000
2010-06-27T17 26.950000
2010-06-27T20 26.366667
2010-06-27T23 17.900000
2010-06-28T02 21.300000
2010-06-28T11 23.300000
